,Product ID,Period,Value of pay,Segment of payment,Client's gender,Client's age
11374,4,99,-1,101799,M,31
11375,4,99,-4,102299,F,31
11376,4,52,2,101799,M,34
11377,4,40,1,101799,F,53
11378,4,99,-3,101799,M,71
11379,4,44,2,102099,F,50
11380,4,13,2,102199,M,55
11381,4,42,7,101899,M,36
11382,2,38,1,101799,M,56
11383,1,42,1,101799,F,44
11384,1,44,1,102199,M,79
11385,4,44,1,101799,F,52
11386,4,42,3,102099,M,64
11387,1,38,1,101799,F,40
11388,4,70,2,102199,M,36
11389,4,44,1,102199,M,83
11390,6,42,1,101799,M,67
11391,2,55,1,101799,F,53
11392,4,99,-1,101799,F,40
11393,1,52,1,102199,F,38
11394,4,42,1,101699,F,29
11395,4,44,1,102099,M,24
11396,6,13,1,101799,F,31
11397,1,42,1,101799,F,54
11398,4,40,4,102199,M,42
11399,4,42,2,102199,F,78
11400,6,52,1,101799,F,35
11401,2,54,1,101799,F,43
11402,4,99,-1,101799,M,83
11403,4,16,"9942,37",102299,M,32
11404,4,49,1,101799,F,84
11405,4,44,1,102099,F,81
11406,4,70,1,101799,F,83
11407,4,99,-6,102199,M,77
11408,6,55,1,101799,M,48
11409,4,52,1,101799,M,26
11410,4,49,1,102199,F,29
11411,4,42,1,101799,F,28
11412,4,42,4,101799,F,40
11413,6,40,1,101799,M,36
11414,4,16,1,102099,F,26
11415,1,54,1,101799,F,44
11416,4,13,5,101799,F,60
11417,4,67,1,102199,F,49
11418,4,67,1,101799,M,86
11419,4,44,1,102299,F,74
11420,4,99,-1,101799,F,36
11421,4,55,1,101799,M,41
11422,4,44,1,102099,M,26
11423,1,42,1,101799,F,78
11424,4,38,1,102299,M,76
11425,4,16,1,102099,M,37
11426,1,52,1,101799,M,68
11427,4,40,1,102099,F,85
11428,4,77,1,101799,F,81
11429,4,99,2,101699,M,68
11430,4,16,2,101799,M,33
11431,4,13,2,102099,F,69
11432,4,13,2,102099,M,29
11433,1,40,1,101799,F,70
11434,1,44,2,101799,M,78
11435,4,99,-1,101799,F,51
11436,4,99,-1,101799,M,86
11437,2,55,1,101799,M,65
11438,4,99,-6,101799,F,62
11439,6,55,2,101799,M,77
11440,1,44,1,101799,M,64
11441,4,44,1,102099,F,78
11442,4,42,2,102199,M,30
11443,4,67,1,101799,F,76
11444,4,13,1,102099,F,70
11445,4,42,4,102199,F,32
11446,4,44,1,102299,M,71
11447,1,54,1,101799,M,26
11448,4,38,1,102199,M,58
11449,4,55,1,102299,F,57
11450,4,54,2,101799,M,74
11451,4,52,3,102299,M,83
11452,2,13,1,101799,F,23
11453,1,38,1,101799,F,80
11454,1,38,1,101799,M,40
11455,1,70,1,101799,F,67
11456,4,13,1,101799,M,73
11457,4,42,1,101799,F,54
11458,4,16,3,102099,M,27
11459,4,52,1,102099,M,23
11460,1,18,1,101799,M,71
11461,4,99,-1,102099,F,32
11462,4,13,5,102099,M,35
11463,4,44,1,101799,M,38
11464,1,40,1,101799,M,63
11465,1,42,1,101799,M,86
11466,6,16,1,101799,M,85
11467,4,70,1,102099,F,52
11468,6,40,1,101799,F,28
11469,4,99,-1,101799,F,34
11470,4,44,1,102099,F,78
11471,6,54,1,101799,M,38
11472,4,16,1,101799,M,32
11473,1,44,1,101799,M,38
11474,4,18,1,102099,F,54
11475,1,44,1,101799,F,68
11476,1,38,1,101799,M,70
11477,4,42,1,102299,M,83
11478,1,54,1,101799,F,47
11479,4,44,"23333,33",101799,F,74
11480,1,18,1,101799,F,67
11481,4,42,1,101799,F,48
11482,2,52,500,101799,M,69
11483,4,99,-3,101799,M,77
11484,4,42,1,101799,M,66
11485,6,16,1,101799,M,68
11486,4,13,3,102299,M,35
11487,1,38,1,101799,F,84
11488,4,44,1,101799,M,34
11489,4,99,-1,101799,M,37
11490,4,16,2,102099,M,63
11491,4,49,1,101799,M,23
11492,2,54,1,101799,M,73
11493,4,55,1,101799,M,29
11494,1,42,1,101799,F,23
11495,6,70,1,101799,M,52
11496,4,18,2,101799,M,24
11497,4,42,"2903,25",101799,M,78
11498,2,40,1,101799,F,48
11499,4,99,-2,101799,F,83
11500,4,42,1,102199,F,79
11501,4,52,2,101799,F,47
11502,4,52,"7203,39",101799,M,48
11503,1,52,1,101799,F,28
11504,4,55,5,101799,M,52
11505,1,16,1,101799,F,42
11506,4,99,-2,101799,F,76
11507,6,42,1,101799,M,41
11508,2,13,1,101799,F,51
11509,1,52,1,101799,F,84
11510,4,54,1,101799,F,45
11511,4,42,1,101799,F,47
11512,4,18,12,102199,F,80
11513,4,42,1,101799,M,33
11514,2,44,1,101799,M,54
11515,4,77,1,101799,F,75
11516,4,13,1,102199,F,24
11517,4,99,-1,101799,M,59
11518,4,16,5,101799,M,56
11519,4,16,1,101799,M,58
11520,4,40,2,101799,M,48
11521,4,99,-1,101799,F,57
11522,4,52,1,102299,F,59
11523,1,38,1,101799,M,60
11524,4,70,1,102099,M,30
11525,4,16,1,101799,F,53
11526,1,16,1,101799,F,72
11527,4,42,1,102299,F,66
11528,6,16,"937,5",101799,F,39
11529,4,16,1,101799,F,32
11530,1,52,1,101799,M,51
11531,6,49,1,101799,M,81
11532,2,38,1,101799,M,82
11533,4,99,-2,101799,M,23
11534,4,70,1,102199,M,34
11535,4,40,1,102099,M,46
11536,2,18,1,101799,F,72
11537,4,54,1,102199,M,34
11538,2,55,1,102199,M,43
11539,1,52,1,101799,M,86
11540,4,42,1,101799,M,45
11541,2,67,1,101799,F,39
11542,4,55,1,101799,F,36
11543,4,99,"-5138,07",101799,M,40
11544,1,16,1,101799,F,76
11545,4,77,2,102099,F,39
11546,4,18,1,101799,M,73
11547,4,52,2,101799,M,39
11548,1,52,2,101799,F,23
11549,1,52,1,101799,M,73
11550,4,99,-1,102099,M,41
11551,2,13,1,101799,F,53
11552,4,40,1,102099,M,51
11553,6,44,1,101799,F,63
11554,1,13,1,101799,F,76
11555,6,16,1,101799,F,63
11556,2,54,1,101799,M,74
11557,4,40,1,102199,M,63
11558,6,42,1,101799,M,25
11559,4,13,39,102099,F,37
11560,2,67,1,101799,F,81
11561,1,52,1,101799,F,60
11562,4,42,1,101799,F,82
11563,4,54,1,102199,F,81
11564,2,42,1,101799,F,28
11565,2,54,1,101799,M,70
11566,4,99,-1,101799,M,67
11567,4,52,2,102099,F,55
11568,4,99,-1,101799,F,84
11569,1,18,1,101799,M,56
11570,4,52,"45458,01",102199,M,30
11571,1,44,1,101799,M,37
11572,4,99,-2,101799,M,59
11573,4,52,2,101799,F,33
11574,4,38,1,102199,F,63
11575,4,99,-1,102099,M,50
11576,4,55,1,102199,F,23
11577,2,13,"-612,5",101799,M,73
11578,1,16,1,101799,F,48
11579,2,42,1,101799,M,52
11580,4,99,-1,101799,M,77
11581,4,16,1,101799,F,43
11582,1,38,1,101799,F,85
11583,4,16,1,101799,F,70
11584,1,44,1,101799,M,69
11585,4,54,6,101799,F,35
11586,4,54,1,102099,M,54
11587,4,99,-2,102099,F,79
11588,4,13,1,101799,F,70
11589,2,54,1,102199,F,54
11590,6,55,1,101799,M,28
11591,1,18,"-674,38",101799,M,29
11592,6,70,1,101799,M,79
11593,4,13,1,101799,F,72
11594,4,99,-1,102299,M,77
11595,1,44,1,101799,M,71
11596,2,54,1,101799,M,45
11597,4,44,4,102199,F,65
11598,4,55,1,101799,F,73
11599,4,99,-2,102199,M,70
11600,4,67,1,101799,M,49
11601,4,40,1,102299,F,86
11602,1,40,1,101799,F,59
11603,1,42,1,101799,F,74
11604,1,52,1,101799,M,35
11605,4,44,3,102199,F,48
11606,4,99,-1,101799,F,59
11607,1,42,1,101799,F,78
11608,4,99,-1,101799,M,83
11609,2,42,"5833,33",101799,F,69
11610,4,67,1,102099,F,68
11611,4,44,1,102099,M,33
11612,4,16,1,101799,F,30
11613,1,44,1,101799,F,58
11614,4,52,1,101799,M,62
11615,2,70,1,101799,M,34
11616,4,44,3,102099,F,56
11617,4,99,-1,102099,F,46
11618,4,99,-2,101799,M,64
11619,4,52,1,102199,M,79
11620,4,99,-2,101799,M,27
11621,4,40,1,102099,F,78
11622,4,40,1,101799,M,47
11623,4,16,1,102199,F,69
11624,4,99,-1,101799,F,48
11625,4,13,1,102199,M,27
11626,4,99,-6,101799,F,78
11627,4,13,1,101799,F,70
11628,4,54,2,101799,M,31
11629,4,70,1,101899,M,84
11630,4,99,-2,102199,M,32
11631,4,99,-1,101899,M,55
11632,4,18,1,101799,M,50
11633,4,13,1,101799,F,51
11634,2,13,1,101799,M,57
11635,4,55,2,102099,F,45
11636,4,55,1,101799,M,84
11637,4,40,1,101799,M,29
11638,4,40,1,101799,M,80
11639,4,40,1,102099,M,36
11640,4,40,1,102499,F,50
11641,2,70,1,101799,F,61
11642,4,99,-1,102199,M,74
11643,2,44,2,101799,F,57
11644,4,16,1,102199,F,37
11645,4,99,-1,102099,F,50
11646,2,18,1,101799,M,47
11647,4,99,-1,101799,M,82
11648,4,40,1,102099,M,49
11649,4,38,1,102299,M,35
11650,4,99,-1,101799,F,78
11651,1,38,1,101799,F,74
11652,6,18,1,101799,M,82
11653,4,44,1,102199,F,57
11654,4,55,"56,67",102099,F,71
11655,4,40,1,102099,M,26
11656,2,52,1,101799,M,36
11657,4,42,1,101799,F,76
11658,4,67,1,101799,F,54
11659,4,54,2,101799,F,28
11660,4,52,1,101799,M,47
11661,4,16,3,101799,F,72
11662,4,38,1,102099,M,66
11663,4,99,-11,102099,M,37
11664,4,42,1,101799,F,82
11665,1,38,1,101799,F,26
11666,4,42,10,102099,F,73
11667,1,44,2,101799,M,27
11668,1,44,1,101799,M,86
11669,4,99,-1,101799,M,45
11670,6,54,1,101799,F,61
11671,4,40,1,102099,M,86
11672,4,42,1,101799,F,38
11673,1,13,1,101799,F,62
11674,4,52,1,101799,M,28
11675,4,42,1,101799,M,74
11676,4,52,1,101799,F,36
11677,4,99,-1,101799,F,29
11678,4,99,-9000,101799,F,36
11679,4,99,-3,102099,M,71
11680,4,42,31,102099,M,24
11681,1,13,1,101799,M,54
11682,4,70,1,102199,M,30
11683,4,13,4,102299,F,26
11684,4,99,-1,101799,F,30
11685,4,54,1,101799,M,80
11686,4,40,1000,101799,F,65
11687,4,99,-4,101799,M,41
11688,4,52,1,101799,M,83
11689,4,99,-1,101799,F,77
11690,4,42,1,101799,F,70
11691,4,55,1,101799,M,41
11692,4,52,1,101799,M,75
11693,6,55,1,101799,F,78
11694,4,52,1,101799,M,29
11695,2,52,1,101799,F,84
11696,4,99,-1,102099,M,32
11697,4,52,1,102099,M,38
11698,4,42,1,101799,M,41
11699,4,99,-1,102199,M,46
11700,4,40,7,102199,F,81
11701,4,99,-1,101799,M,32
11702,4,52,5,101799,M,70
11703,6,16,1,101799,M,29
11704,4,52,"8024,35",102199,M,40
11705,1,38,1,101799,M,65
11706,4,99,-1,102199,F,59
11707,2,52,1,101799,F,34
11708,1,40,1,101799,F,68
11709,1,38,1,101799,M,43
11710,4,55,5,101799,F,85
11711,4,55,1,102099,F,50
11712,4,18,1,101799,F,41
11713,4,99,-1,102099,M,57
11714,4,52,1,102099,F,78
11715,4,44,1,101799,M,48
11716,4,42,1,102299,F,85
11717,6,70,1,101799,M,28
11718,2,70,1,101799,M,54
11719,4,44,2,102199,M,54
11720,4,42,1,101799,M,63
11721,4,38,"-656,39",101799,F,61
11722,4,16,2,101799,F,86
11723,4,18,1,102299,M,35
11724,4,99,-1,101799,F,68
11725,4,16,1,102099,M,68
11726,4,18,2,102299,M,54
11727,4,99,-1,101799,F,62
11728,6,52,1,101799,M,49
11729,4,55,1,101799,F,30
11730,4,99,-1,102199,M,28
11731,1,42,1,101799,F,76
11732,4,99,-2,101799,M,67
11733,4,99,-1,101799,M,78
11734,1,52,1,101799,F,61
11735,4,99,-1,101799,M,43
11736,1,44,1,101799,F,67
11737,1,38,1,101799,M,51
11738,6,40,1,102199,M,56
11739,4,52,1,101799,F,40
11740,4,18,1,101799,F,63
11741,4,13,1,101699,F,51
11742,4,13,2,101799,M,80
11743,6,49,1,101799,M,61
11744,4,99,-1,101799,F,50
11745,2,67,1,102199,F,28
11746,4,99,-2,101799,M,84
11747,4,99,-1,101799,F,82
11748,4,55,2,102299,F,42
11749,4,99,-1,102199,F,74
11750,1,54,1,101799,M,84
11751,6,55,1,101799,F,54
11752,4,44,1,101799,F,27
11753,4,99,-1,101799,M,47
11754,4,44,1,102099,M,79
11755,4,99,-3,102099,M,45
11756,4,13,1,102099,M,61
11757,4,44,1,101799,M,54
11758,4,44,2,101799,M,40
11759,1,16,1,101799,M,70
11760,4,99,-1,101799,F,48
11761,4,54,1,101799,F,44
11762,2,54,1,101799,F,49
11763,4,99,-2,101799,F,50
11764,4,55,1,101799,F,44
11765,6,52,1,102199,M,60
11766,4,55,1,101799,F,71
11767,4,13,1,101799,F,36
11768,1,16,1,101799,F,86
11769,4,52,1,102199,M,52
11770,6,55,1,101799,M,27
11771,4,99,-1,102099,M,29
11772,2,67,1,101799,F,64
11773,4,99,-1,102199,F,30
11774,4,55,2,101799,F,79
11775,4,99,-1,101799,M,42
11776,4,18,3,102199,F,36
11777,4,42,1,102299,F,24
11778,1,13,1,101799,M,51
11779,6,13,1,102199,F,61
11780,4,44,1,101799,F,29
11781,6,13,1,101799,F,38
11782,1,52,1,101799,M,41
11783,4,42,2,101799,M,56
11784,1,38,1,101799,F,80
11785,1,18,1,101799,F,48
11786,4,42,2,101799,F,76
11787,4,52,1,102099,F,30
11788,4,52,1,101799,M,51
11789,4,42,2,102099,F,31
11790,1,52,1,101799,M,74
11791,2,38,1,101799,M,55
11792,4,18,1,102199,M,25
11793,4,55,1,102099,F,61
11794,2,42,1,101799,M,40
11795,4,44,1,102099,F,36
11796,2,52,1,101799,M,33
11797,4,13,"5781,33",101799,F,82
11798,4,40,1,101799,F,84
11799,6,55,1,101799,F,28
11800,1,44,2,101799,M,49
11801,4,99,-1,102199,F,78
11802,1,44,1,101799,M,72
11803,4,42,1,102299,M,70
11804,4,42,1,101799,F,36
11805,6,42,1,101799,F,43
11806,4,13,1,101799,M,79
11807,4,99,-1,102199,M,86
11808,2,70,1,101799,M,49
11809,4,99,-5,101799,M,33
11810,4,99,-1,102199,M,38
11811,1,40,1,101799,F,27
11812,1,42,1,101799,F,41
11813,4,16,3,101799,F,72
11814,6,44,1,101799,M,35
11815,1,38,1,101799,F,31
11816,1,54,1,101799,F,66
11817,4,99,-1,101799,M,72
11818,4,54,1,101799,M,31
11819,4,13,2,102099,F,43
11820,4,40,"-38614,27",102199,F,50
11821,6,40,1,102099,F,63
11822,1,38,"674,38",101799,M,55
11823,6,16,1,101799,M,66
11824,4,52,7,102099,M,77
11825,4,13,1,102099,M,65
11826,2,40,1,101799,M,50
11827,4,99,-2,101799,M,51
11828,1,40,1,101799,M,41
11829,4,70,1,101799,M,36
11830,1,40,1,101799,M,37
11831,2,52,1,101799,M,54
11832,4,16,3,102099,F,72
11833,4,99,-2,101799,M,42
11834,1,52,1,101799,F,47
11835,4,38,1,101799,M,28
11836,1,44,1,101799,F,41
11837,4,54,1,102099,F,56
11838,6,44,1,101799,F,31
11839,4,52,1,101799,F,27
11840,4,99,-1,102199,F,67
11841,4,52,1,101899,M,33
11842,1,38,1,101799,F,79
11843,4,38,1,102199,F,32
11844,4,99,-4,101799,F,68
11845,4,54,1,101799,M,52
11846,6,55,1,101799,M,63
11847,4,99,-5,102099,F,61
11848,2,44,1,101799,M,67
11849,4,42,1,102299,F,77
11850,4,44,1,102299,M,33
11851,2,42,1,101799,F,80
11852,4,99,-4,101699,F,75
11853,4,54,1,102199,F,31
11854,4,99,-1,102199,M,66
11855,2,52,1,101799,F,33
11856,4,44,1,102199,M,82
11857,4,99,-2,102199,M,64
11858,2,44,1225,101799,F,67
11859,2,52,1,101799,M,32
11860,4,42,1,101799,M,53
11861,4,99,-3,102199,M,33
11862,4,55,2,102099,F,69
11863,4,44,1,101799,F,75
11864,4,99,-3,101799,F,55
11865,4,54,1,102099,M,56
11866,4,99,-2,101799,F,45
11867,4,55,1,101799,F,49
11868,4,42,1,102199,M,47
11869,4,40,1,102099,M,42
11870,4,99,-13,101799,F,79
11871,4,52,1,101799,F,66
11872,6,42,1,101799,F,84
11873,4,55,2,102099,F,80
11874,4,99,-1,101799,M,67
11875,4,55,3,102099,M,68
11876,4,99,-1,101799,F,52
11877,6,54,1,101799,M,61
11878,4,44,1,101799,M,24
11879,4,99,-2,102099,F,86
11880,1,55,1,101799,M,79
11881,4,38,1,101799,M,36
11882,1,38,1,101799,F,50
11883,1,70,"1348,75",101799,M,31
11884,4,99,-1,101799,M,70
11885,4,38,1,101799,F,26
11886,2,42,1,101799,M,53
11887,4,99,-1,102099,F,41
11888,6,55,1,101799,F,44
11889,4,40,1,101799,F,23
11890,4,42,1,102199,M,65
11891,4,16,4,102199,F,74
11892,4,16,2,102199,M,70
11893,1,52,1,101799,M,35
11894,4,16,1,102099,M,60
11895,2,42,1,101799,M,83
11896,4,99,-1,102299,M,50
11897,2,40,1,101799,F,43
11898,4,55,1,102099,F,51
11899,4,16,1,101799,M,48
11900,2,42,3,101799,M,53
11901,6,13,1,102199,F,46
11902,1,70,"-674,38",102199,M,54
11903,4,54,1,102199,M,85
11904,4,49,1,101799,M,25
11905,2,55,1,101799,M,48
11906,4,55,2,102299,M,81
11907,4,52,1,102099,M,82
11908,4,13,2,102099,F,79
11909,2,52,1,101799,F,62
11910,1,44,1,101799,F,71
11911,4,55,1,101799,M,65
11912,4,99,-3,102099,M,80
11913,4,77,1,102299,M,25
11914,4,99,-1,102099,M,82
11915,2,52,1,102199,F,34
11916,1,38,1,101799,F,54
11917,4,18,1,102199,F,76
11918,2,52,"612,5",101799,F,69
11919,4,13,"29353,12",101699,M,67
11920,4,18,1,102099,F,23
11921,2,54,1,101799,F,78
11922,1,38,1,102199,M,67
11923,4,40,1,102199,M,47
11924,4,99,-1,101799,F,73
11925,2,38,1,101799,F,29
11926,1,44,1,101799,M,50
11927,4,42,2,102199,M,69
11928,4,16,2,102199,F,53
11929,1,16,"1348,75",101799,F,57
11930,2,42,1,101799,F,24
11931,4,99,-1,101799,F,53
11932,4,55,1,102199,M,29
11933,1,42,1,101799,M,25
11934,4,52,1,102099,F,81
11935,4,38,1,101799,F,80
11936,4,18,1,102299,M,52
11937,6,16,1,101799,F,72
11938,6,16,1,101799,F,34
11939,6,13,1,101799,F,24
11940,4,54,1,101799,F,63
11941,1,38,1,101799,F,50
11942,4,99,-1,101799,F,86
11943,2,13,1,101799,M,85
11944,6,52,1,102199,F,26
11945,1,18,1,101799,F,25
11946,4,52,2,101799,F,23
11947,4,44,23,102199,F,83
11948,2,44,1,101799,F,32
11949,4,44,1,102199,M,68
11950,4,16,1,101799,M,49
11951,4,99,-1,101799,M,64
11952,4,38,4,102299,F,83
11953,4,16,1,101799,M,65
11954,1,38,1,101799,F,55
11955,4,16,1,101999,M,35
11956,4,44,1,101799,M,29
11957,4,99,-2,101799,M,54
11958,2,38,"5932,2",101799,F,54
11959,4,44,1,101799,M,26
11960,4,55,1,102099,F,55
11961,2,13,1,101799,M,63
11962,1,38,1,101799,F,66
11963,1,38,1,101799,F,50
11964,4,70,1,101799,M,30
11965,4,42,1,102099,M,29
11966,4,42,1,101799,F,51
11967,4,99,-1,101799,F,83
11968,1,54,1,101799,F,75
11969,4,99,-1,101799,F,55
11970,4,54,4,102099,F,65
11971,1,18,1,101799,F,66
11972,6,38,1,101799,F,44
11973,4,55,1,102099,F,70
11974,2,38,1,101799,F,65
11975,4,42,1,101799,M,72
11976,1,42,1,101799,M,57
11977,4,99,-1,101799,F,74
11978,1,42,1,101799,M,44
11979,4,99,-1,102099,F,46
11980,1,52,1,101799,M,40
11981,1,52,1,101799,F,78
11982,4,52,1,101799,M,45
11983,4,18,1,101799,M,63
11984,4,44,1,101799,F,70
11985,4,13,2,102099,M,46
11986,6,70,2,101799,M,53
11987,4,99,-2,101799,M,76
11988,4,52,1,101799,F,53
11989,1,42,1,101799,M,59
11990,4,16,1,101799,M,49
11991,4,55,2,101799,M,50
11992,4,55,1,102099,F,60
11993,4,54,2,102199,F,63
11994,4,13,1,102199,M,84
11995,4,40,1,102199,M,53
11996,4,44,1,101799,M,69
11997,4,54,1,102099,F,26
11998,4,44,1,101799,M,84
11999,4,16,1,101899,F,56
12000,6,40,1,101799,F,80
12001,2,70,2,101799,M,51
12002,4,13,1,102099,F,27
12003,2,18,1,101799,F,80
12004,4,44,3375,101799,F,24
12005,4,44,3,102099,M,27
12006,2,44,1,101799,F,24
12007,4,99,-1,101799,F,84
12008,4,55,1,102199,M,63
12009,2,42,1,101799,M,41
12010,4,99,-1,101799,M,26
12011,4,99,-2,102099,M,50
12012,4,99,-1,101799,F,33
12013,4,55,1,102199,F,77
12014,4,42,1,101799,F,58
12015,4,52,3,101799,M,45
12016,1,38,1,101799,F,63
12017,4,54,2,102299,F,58
12018,4,55,2,101799,F,42
12019,6,18,1,101799,F,73
12020,4,40,1,101799,M,28
12021,4,42,1,101799,M,78
12022,4,70,2,102099,M,58
12023,4,99,-1,101999,F,64
12024,2,52,1,101799,M,84
12025,1,42,1,101799,M,73
12026,2,42,1,101799,M,77
12027,4,99,-1,101799,F,27
12028,4,38,1,102299,M,53
12029,2,42,1,102199,M,26
12030,4,99,-2,101799,F,35
12031,4,42,1,102099,M,50
12032,4,54,1,101799,F,38
12033,1,55,1,101799,F,55
12034,2,55,1,101799,M,29
12035,4,40,2,101799,M,24
12036,4,55,1,101699,F,47
12037,4,99,-1,101799,F,36
12038,4,44,1,101799,F,52
12039,4,55,1,102099,M,33
12040,2,16,1,101799,M,64
12041,4,42,1,102199,M,23
12042,4,40,1,102099,F,51
12043,4,99,-1,101799,M,37
12044,1,55,1,101799,F,72
12045,2,38,1,101799,M,74
12046,4,42,1,101799,M,56
12047,4,42,1,101799,M,28
12048,6,44,1,101799,M,35
12049,6,44,1,101799,M,33
12050,4,54,3,102199,M,29
12051,4,52,1,101799,F,63
12052,2,40,18,101799,F,42
12053,4,38,1,102099,M,48
12054,1,38,1,101799,M,49
12055,4,55,1,102099,F,57
12056,4,99,-1,102199,F,75
12057,4,99,-1,102199,F,38
12058,4,99,-1,102199,M,70
12059,1,42,"1348,75",101799,M,72
12060,2,38,1,101799,F,47
12061,1,38,1,101799,M,44
12062,4,99,-3,102099,M,52
12063,4,99,-1,101799,M,35
12064,4,42,1,101799,M,55
12065,4,38,4,102099,F,52
12066,1,55,1,101799,F,46
12067,4,18,1,101799,F,62
12068,4,99,-1,101799,M,26
12069,4,18,1,101799,F,56
12070,4,99,-1,102099,M,73
12071,2,38,1,101799,F,45
12072,2,42,1,101799,M,34
12073,4,40,19,101799,F,62
12074,4,42,1,101799,M,34
12075,4,40,1,101799,F,84
12076,4,42,2,102199,F,83
12077,4,16,1,101799,M,77
12078,1,70,1,101799,M,23
12079,4,55,1,101799,M,77
12080,4,42,1,101799,F,42
12081,4,44,1,102099,M,47
12082,1,18,"2161,25",101799,F,51
12083,1,44,1,101799,M,53
12084,6,13,1,101799,F,47
12085,4,52,3,101799,M,55
12086,1,52,1,101799,M,47
12087,2,55,1,101799,M,30
12088,4,18,"1906,78",102199,M,66
12089,4,38,1,101799,M,57
12090,4,99,-1,101799,F,81
12091,4,99,-1,102099,M,26
12092,2,40,1250,101799,M,71
12093,4,13,1,101699,M,43
12094,4,52,-26350,102099,M,58
12095,4,44,1,101799,M,31
12096,4,99,-1,102099,M,39
12097,4,54,1,101799,F,29
12098,6,54,1,101799,F,49
12099,4,99,-3,101799,F,26
12100,2,40,1,101799,F,59
12101,2,13,1,101799,M,43
12102,4,42,1,101799,F,55
12103,4,55,1,101799,M,84
12104,4,99,-18,102099,F,38
12105,4,42,1,101799,F,47
12106,4,99,-1,101799,M,67
12107,4,52,2,101799,M,71
12108,4,99,-5,102299,M,43
12109,4,16,15,102299,F,82
12110,4,44,1,101799,M,77
12111,4,40,1,101799,M,37
12112,4,42,1,101799,F,33
12113,2,55,"1348,75",101799,F,44
12114,1,44,1,101799,M,24
12115,4,52,1,101799,F,73
12116,1,40,1,101799,F,42
12117,4,99,-2,102099,M,26
12118,4,99,-1,102099,M,37
12119,2,44,1,101799,F,46
12120,6,54,1,101799,F,75
12121,1,42,1,101799,M,75
12122,1,40,1,101799,M,45
12123,4,38,1,101799,F,44
12124,4,52,1,101799,F,80
12125,4,52,1,101799,M,76
12126,4,16,"1764,72",102099,M,41
12127,6,54,2000,101799,F,57
12128,4,99,-2,102099,M,40
12129,4,54,1,101799,M,64
12130,2,52,1,101799,F,29
12131,4,52,1,101799,F,44
12132,2,54,1,102199,M,57
12133,1,13,2,101799,F,84
12134,4,99,-1,101799,M,78
12135,4,99,-1,101799,M,39
12136,4,99,-1,101799,M,64
12137,4,99,-1,101799,F,28
12138,6,40,1,101799,M,58
12139,2,54,1,101799,M,74
12140,4,99,-1,101799,F,60
12141,4,18,2,101799,M,71
12142,1,42,1,102199,M,58
12143,4,99,-1,101799,F,85
12144,1,42,1,101799,F,72
12145,4,52,1,101799,F,71
12146,2,55,1,101799,M,40
12147,4,99,-1,102199,F,58
12148,1,44,1,101799,M,71
12149,6,70,1,101799,M,39
12150,1,38,1,101799,M,35
12151,6,55,2,101799,M,53
12152,4,99,-1,101799,M,56
12153,1,42,1,101799,M,39
12154,4,99,-1,101799,F,50
12155,1,52,1,101799,F,70
12156,1,42,"375,33",101799,M,44
12157,2,40,1,101799,F,29
12158,4,40,1,101799,M,55
12159,4,99,-3,101799,M,34
12160,4,13,1,101799,F,37
12161,6,42,1,101799,F,29
12162,4,99,-1,101799,M,30
12163,4,18,1,102099,M,61
12164,1,18,1,101799,F,28
12165,4,99,-3,102099,F,25
12166,2,44,1,101799,M,63
12167,4,99,-2,102099,M,74
12168,2,44,1,101799,F,42
12169,1,52,1,101799,M,56
12170,1,16,1,101799,M,75
12171,4,13,2,102499,M,65
12172,4,99,-1,101799,F,64
12173,1,40,1,101799,F,68
12174,4,99,-1,101799,M,86
12175,4,99,-1,101799,F,24
12176,4,40,1,101799,F,63
12177,6,77,1,102099,M,29
12178,4,13,1,101799,F,50
12179,4,99,-5,101799,M,62
12180,4,44,1,101799,M,26
12181,4,99,-1,102099,F,63
12182,4,54,1,101799,M,56
12183,1,54,1,102099,F,67
12184,4,99,-8,102099,M,77
12185,1,18,1,101799,F,34
12186,1,55,1,101799,F,41
12187,4,52,1,102099,F,55
12188,6,38,1,101799,F,38
12189,4,67,1,101799,F,69
12190,2,13,1,101799,F,72
12191,4,52,1,101799,M,25
12192,4,99,-2,102099,F,48
12193,4,99,-1,102099,M,79
12194,4,99,-1,101799,F,49
12195,2,38,1,101799,M,33
12196,4,99,-1,101799,M,25
12197,4,13,1,102199,M,37
12198,4,42,1,102099,M,84
12199,4,44,"11607,54",102199,M,56
12200,4,70,1,101799,F,62
12201,4,38,1,101799,M,38
12202,4,13,1,101799,F,33
12203,4,54,1,101799,F,27
12204,4,54,2,102299,M,42
12205,4,13,1,102199,M,58
12206,6,16,1,101799,M,58
12207,4,44,1,101899,F,68
12208,2,42,1,102199,F,43
12209,1,42,1,101799,M,23
12210,6,40,1,101799,M,28
12211,4,99,-1,101799,M,28
12212,4,52,2,101799,M,76
12213,1,38,1,101799,F,62
12214,4,99,-1,102199,F,46
12215,4,44,1,101799,F,57
12216,4,38,1,101699,M,69
12217,4,40,1,102099,F,80
12218,4,49,1,101799,F,25
12219,4,99,-3,102299,F,79
12220,4,44,9,101799,M,86
12221,6,54,1,101799,M,64
12222,2,52,1,101799,M,57
12223,2,38,3,101799,F,23
12224,4,99,-1,101799,M,51
12225,4,99,-3,101799,M,34
12226,2,18,500,101799,M,66
12227,4,44,1,102299,M,31
12228,4,13,1750,101799,F,62
